Date,West,Central,WFS
05/20/2012,-0.16012204282276074,-0.6962967749673523,-0.08013043138756604
05/21/2012,-0.19324248987827247,-0.659267339312706,-0.09182577949707987
05/22/2012,-0.24333293872510314,-0.6519025476434412,-0.11264410622576548
05/23/2012,-0.293546713223234,-0.6230558960773098,-0.12708904784863712
05/24/2012,-0.3057261225800646,-0.5884546364450405,-0.17005445871128833
05/25/2012,-0.28514751043376857,-0.585592502294945,-0.2294180380781779
05/26/2012,-0.2601037253658931,-0.5979331399232147,-0.2785472683305083
05/27/2012,-0.2545706757965732,-0.5967799179588802,-0.2973586344628375
05/28/2012,-0.2776929420816373,-0.600399054138073,-0.3091566727326293
05/29/2012,-0.30172801010040406,-0.5899764741313304,-0.29883142866352935
05/30/2012,-0.3189798752544407,-0.5798664931885078,-0.25772678548894995
05/31/2012,-0.32815073949399926,-0.5470456431412647,-0.18317161529350645
06/01/2012,-0.34224073687564305,-0.4682045905674965,-0.08672775629534563
06/02/2012,-0.35183022411424103,-0.3788282407827499,0.010640314145286489
06/03/2012,-0.34087193061936977,-0.33393365600727776,0.07134076804828404
06/04/2012,-0.33014535250586385,-0.283026637326744,0.16056274810913285
06/05/2012,-0.3419557861995979,-0.23289844292499845,0.2451391927349868
06/06/2012,-0.35545890200585084,-0.18988958651225543,0.32459909695441075
06/07/2012,-0.35861542956059345,-0.1141173888299406,0.3924566618550141
06/08/2012,-0.33966762809890916,-0.06860040365094447,0.42244273825256745
06/09/2012,-0.30000074173453106,-0.04776730493785375,0.44092929232174816
06/10/2012,-0.2680873924696454,-0.014552721821435244,0.46315268594080566
06/11/2012,-0.24370654535819036,0.022213168202352696,0.47717587497458525
06/12/2012,-0.19195153398239206,0.042770535640882346,0.47835607197509145
06/13/2012,-0.11576519375019012,0.012063335230895589,0.4498008935456914
06/14/2012,-0.04344617238572279,-0.05303287079301772,0.36866970591088327
06/15/2012,0.005482487079579268,-0.11737350473581848,0.2812846917430293
06/16/2012,0.047060128350580044,-0.16008008257879447,0.19768940530558865
06/17/2012,0.1008136744605756,-0.18177003099334776,0.14595127847419098
06/18/2012,0.13214010042961932,-0.18088358758575296,0.13269131112152643
06/19/2012,0.14717978042309277,-0.14030812961411687,0.13120634122459884
06/20/2012,0.19126690678400782,-0.060715297429978665,0.15026084079115698
06/21/2012,0.25349041356730023,0.055244096260137376,0.16379729791252629
06/22/2012,0.33922877607366786,0.1686631562685013,0.16749562336771318
06/23/2012,0.43877147603798133,0.24043485686110416,0.1940774089188535
06/24/2012,0.5194783522294116,0.48415394804610423,0.37046760811178725
06/25/2012,0.6125326043108672,0.7592873178340043,0.4331310548191737
06/26/2012,0.7425986950154463,0.7709307003903032,0.3628899282733332
06/27/2012,0.8219766497011579,0.6622858015033639,0.253763094638616
06/28/2012,0.8164483145427308,0.4630499052756219,0.22494888672712188
06/29/2012,0.768246550484269,0.35362195443758954,0.29399049581003034
06/30/2012,0.7077764707892316,0.32354747492528263,0.37253041625928673
07/01/2012,0.6464219175463006,0.33329872543874284,0.45690338301712863
07/02/2012,0.5993426422051134,0.389682009701494,0.5744474276565081
07/03/2012,0.5714400884368045,0.45937574718481833,0.7041176202132339
07/04/2012,0.5646095745813458,0.5231679649894234,0.8392721183901496
07/05/2012,0.5742821689570892,0.5730729631621542,0.9844322486099476
07/06/2012,0.5898655498598171,0.603015203571645,1.101099008969438
07/07/2012,0.5924764156441376,0.6366056764932475,1.1791246753595894
07/08/2012,0.5778358334789266,0.6529655248783457,1.1771283684974372
07/09/2012,0.5600457327946377,0.6121075589221319,1.1031937360428365
07/10/2012,0.5169409978786477,0.5446469649903171,1.003084611986904
07/11/2012,0.46445763088024405,0.5188501437902703,0.8941743620043469
07/12/2012,0.43011907183520043,0.4808076832454986,0.7797480988593075
07/13/2012,0.41658537493882686,0.39189277145845025,0.6642154115954778
07/14/2012,0.3924135055632856,0.31550184150005234,0.585772389395436
07/15/2012,0.36361070791683436,0.2983127476267717,0.5653923031778276
07/16/2012,0.3532990396822851,0.27852997679472474,0.5780201066908122
07/17/2012,0.3584006163538511,0.24863305951920311,0.6305862654197537
07/18/2012,0.33811212821944414,0.23618567316524525,0.7387985267048526
07/19/2012,0.3008223062354953,0.27462410495864614,0.8387814547424941
07/20/2012,0.2652804876812539,0.32137196449474437,0.9301333361103167
07/21/2012,0.2338949438340347,0.3984758789529572,1.0276475994592347
07/22/2012,0.22934833259332477,0.5005679479396888,1.138343068625785
07/23/2012,0.2829453018530756,0.6064901015192766,1.290743425880698
07/24/2012,0.3675104852949666,0.6717966964119861,1.430193873269761
07/25/2012,0.41892501607527294,0.6703531950066304,1.5667309471203925
07/26/2012,0.4322091412375168,0.7148225878572528,1.6572131962951873
07/27/2012,0.4335288008032575,0.792032815839589,1.7041868209929412
07/28/2012,0.4351736712796463,0.8598777549211972,1.7342088326050882
07/29/2012,0.44461325694005766,0.9127370878032528,1.7862468705097585
07/30/2012,0.469817832623667,0.9720958451368478,1.880381955385749
07/31/2012,0.5105787543581739,1.025837828955754,2.0081631816801284
08/01/2012,0.5651494789296185,1.0814171094208467,2.1392153580364432
08/02/2012,0.6003826495920053,1.0985682785866897,2.227754695850302
08/03/2012,0.6209374810815855,1.1143286057360275,2.2425703197808216
08/04/2012,0.6353020824675824,1.1195280831256085,2.184207345894947
08/05/2012,0.6421070216869629,1.1038685983950591,2.094373917588704
08/06/2012,0.6435690314293716,1.081544436963192,2.0087456280935125
08/07/2012,0.6351646970245078,1.0968027901980317,1.9389383030028295
08/08/2012,0.6363196025317199,1.0959103161402366,1.8648137212315925
08/09/2012,0.6522278188610547,1.0757537693391577,1.7814627942533439
08/10/2012,0.6585620679593261,1.0458552356006963,1.699452673546447
08/11/2012,0.6423100751189259,1.0250443321672056,1.5841497179956399
08/12/2012,0.6261992225621299,0.9695933118192337,1.4208913454078216
08/13/2012,0.6275329419196434,0.893155131405667,1.2473563047056844
08/14/2012,0.596863696484871,0.8021659868084334,1.089659223650727
08/15/2012,0.5347406525460742,0.704536723312235,0.9707593645033121
08/16/2012,0.4946745431920748,0.6315663532780237,0.8920423045844993
08/17/2012,0.47518500168230626,0.561293424688992,0.8258325595179916
08/18/2012,0.4370905173720152,0.48336610887784437,0.7878065073154927
08/19/2012,0.39629838874063283,0.4369961908114305,0.7643550171687252
08/20/2012,0.3400874246627865,0.40346770302640883,0.7678843625619023
08/21/2012,0.2813881277633702,0.3980876169891171,0.7970223256184668
08/22/2012,0.2660692127955479,0.4121034075963637,0.8392256985482422
08/23/2012,0.2792735267362331,0.4341040899252934,0.8584828304483545
08/24/2012,0.2902540572311519,0.472792327414566,0.8845485017645658
08/25/2012,0.3136976544249892,0.5365043437886889,0.9133184036703081
08/26/2012,0.38753254663329056,0.6247500399186081,0.9574447333477505
08/27/2012,0.4835552087587633,0.631795517985585,0.8850816112421553
08/28/2012,0.6031465459882873,0.9060352946259639,0.869939695563176
08/29/2012,0.7819780440358626,1.1946007253848432,0.6926750869075177
08/30/2012,0.8782006305595196,0.983512176821739,0.5466192397565788
08/31/2012,0.8524799311843475,0.7162111916943008,0.42514041595002283
09/01/2012,0.8871094903707385,0.4719643253594128,0.32599274912956544
09/02/2012,0.8767825107309051,0.31289635192749393,0.24489546742663523
09/03/2012,0.8363375379670716,0.21332012099180367,0.20914090127658455
09/04/2012,0.7676899996763015,0.14110426612063046,0.17920551466996196
09/05/2012,0.6812715103879554,0.10644052397856704,0.1464074865925641
09/06/2012,0.5800617029472084,0.12862598045586118,0.11874616491848788
09/07/2012,0.518800853835809,0.17990049576862072,0.08425744840982402
09/08/2012,0.5137328621267943,0.21134896877986425,0.06049480158145085
09/09/2012,0.5314154492104733,0.20003652592469176,0.045540425445896315
09/10/2012,0.588968685338159,0.15031275811618666,-0.03553132111631521
09/11/2012,0.6232423690828724,0.09462411771604504,-0.12676043088041442
09/12/2012,0.6175506149203391,0.05600768848429821,-0.19231581682764173
09/13/2012,0.6058076849153067,0.06698788603366415,-0.20676629670122956
09/14/2012,0.6762428610636467,0.08620526786664504,-0.19847211096062364
09/15/2012,0.7748038788306881,0.07083401091261572,-0.2146057540087727
09/16/2012,0.8190961029256283,0.054891023451064024,-0.211288764595445
09/17/2012,0.791396393987031,0.12049859130885958,-0.1785870851698606
09/18/2012,0.6969759640376741,0.19789278520809028,-0.15416187753793364
09/19/2012,0.62769923963483,0.16124993288269066,-0.1750500031363661
09/20/2012,0.6126187153204363,0.09848180652218229,-0.22467048891047497
09/21/2012,0.5614399050847378,0.03687411403758632,-0.25536837849392463
09/22/2012,0.4579211210385629,-0.020722885206441416,-0.2678611078767817
09/23/2012,0.33547030586095183,-0.07715572027546386,-0.3133548358843712
09/24/2012,0.26636726369300945,-0.1556907018087244,-0.3840012693740334
09/25/2012,0.199935039596572,-0.22112673807993155,-0.4551964970055324
09/26/2012,0.1477434237076251,-0.24357748099432847,-0.5125769175711384
09/27/2012,0.09910947750375432,-0.24607348628853104,-0.5642890442178625
09/28/2012,0.04351701910268124,-0.24403208011035676,-0.6153478263866603
09/29/2012,-0.021768977340214102,-0.2348561660602067,-0.6543467082631295
09/30/2012,-0.09654128634794268,-0.2147223119119383,-0.6634925163127385
10/01/2012,-0.2658621070876699,-0.18666262911094805,-0.6292888717475638
10/02/2012,-0.41170474438020843,-0.1772172009513922,-0.5902319016536359
10/03/2012,-0.4552296876723473,-0.18887873762993795,-0.5969239264210335
10/04/2012,-0.4859507499064829,-0.15307974113083156,-0.5887627009743968
10/05/2012,-0.5191813389509786,-0.10035090654535017,-0.5802096125818706
10/06/2012,-0.5508423212115593,-0.07969835430831979,-0.5846218650591063
10/07/2012,-0.6015957914557114,-0.05862974937921406,-0.5900902323547143
10/08/2012,-0.6044313635857381,-0.006682598968489439,-0.5597916464204112
10/09/2012,-0.5830714942857601,0.07044438117244134,-0.5048793409461316
10/10/2012,-0.5515323357402725,0.13569222385445168,-0.43706502513320367
10/11/2012,-0.47287735473906733,0.19156427062662273,-0.37062132068137155
10/12/2012,-0.3645212513539917,0.2479517825616755,-0.3099002357375289
10/13/2012,-0.26721626946586574,0.28305085060779245,-0.2664743890842072
10/14/2012,-0.2143041831194331,0.33163159260281416,-0.2020291053306753
10/15/2012,-0.21033339753476843,0.41435824905426166,-0.14662765817077295
10/16/2012,-0.18960596854199308,0.40909504572185584,-0.12745085204444973
10/17/2012,-0.17489329343853688,0.4027475066150199,-0.09782417006949395
10/18/2012,-0.1966189259269301,0.42283554025610326,-0.04672683152928159
10/19/2012,-0.23037435823711194,0.45180423477419585,-0.005181073026458649
10/20/2012,-0.21087643091681918,0.46357774259715834,0.007101921533374522
10/21/2012,-0.20904895002914703,0.43334901521739133,-0.013095782901017428
10/22/2012,-0.1960034658430334,0.4442934018954775,-0.01945196138055416
10/23/2012,-0.15141072934405453,0.5076717430158088,-0.011798521654404093
10/24/2012,-0.09358710297750406,0.5612734675888497,-0.011142851956713384
10/25/2012,0.00329767053446961,0.5600149890184662,-0.05772524785941169
10/26/2012,0.09197169253130255,0.4920317801838391,-0.11517973724379016
10/27/2012,0.1264557725072497,0.29706365697576853,-0.17682896536534742
10/28/2012,0.10612072435022568,0.0168164823341016,-0.16853930323410538
10/29/2012,0.05832531747839231,-0.17122037213086516,-0.14824588429873464
10/30/2012,0.03750864844227131,-0.3003368415772162,-0.08918940304804246
10/31/2012,-0.033718799058647164,-0.27100574850232206,0.07672817541925836
11/01/2012,-0.1657536360958577,-0.08661973775883303,0.2697776441579498
11/02/2012,-0.22994038211233858,0.11920535878526617,0.40344962448787247
11/03/2012,-0.21764373828996308,0.2700132687658079,0.4848008201894052
11/04/2012,-0.1827778744726588,0.3554074620980424,0.5525414476740673
11/05/2012,-0.152948169660736,0.42487166184389813,0.6044256828603036
11/06/2012,-0.1516062313745008,0.46614711044017554,0.6098624271670683
11/07/2012,-0.14771362991383508,0.4378399222944206,0.5452119321998863
11/08/2012,-0.14564567235021686,0.2836316581764403,0.48455189484411987
11/09/2012,-0.12860374450245582,0.2649949595688016,0.5347434123163854
11/10/2012,-0.10940762292015616,0.45580299105766997,0.6216171317957415
11/11/2012,-0.029882269883276802,0.6579859479115022,0.6833962340104893
11/12/2012,0.10933716247170078,0.868721983210405,0.7527927561833481
11/13/2012,0.24725637699082204,0.9609232263259784,0.7828257174667586
11/14/2012,0.4744941944650347,0.9139984884412589,0.7634268739910088
11/15/2012,0.6129673314037527,0.8868430301402067,0.7556381487511192
11/16/2012,0.6694311631313055,0.857620115738982,0.747732316988396
11/17/2012,0.7041455399933054,0.8060563157316251,0.7415164549526434
11/18/2012,0.7461067590850284,0.762076648980152,0.7209477722735347
