"indicator","Western Gulf Shelf Bottom Temperature Anomaly","Central Gulf Shelf Bottom Temperature Anomaly","West Florida Shelf Bottom Temperature Anomaly"
"unit","deg C","deg C","deg C"
"extent","West","Central","West Florida Shelf"
"Mar-1993","-0.75846197458","-0.930483063999","-0.23157035772"
"Mar-1993","-0.60283647576","-1.009729413569","-0.35916970955"
"Mar-1993","-0.55949214030","-0.984861623358","-0.34729088046"
"Mar-1993","-0.58875886935","-0.874697622337","-0.30717766872"
"Mar-1993","-0.59695322473","-0.779743107633","-0.31539047177"
"Mar-1993","-0.57019598076","-0.685054811941","-0.31056927655"
"Mar-1993","-0.53543833980","-0.668462690266","-0.31689438164"
"Mar-1993","-0.50346391179","-0.716354010817","-0.33308801536"
"Mar-1993","-0.49818172729","-0.758245456137","-0.32640271259"
"Mar-1993","-0.49770628104","-0.820760730391","-0.33872329116"
"Mar-1993","-0.48149709338","-0.938763457580","-0.36221485964"
"Mar-1993","-0.49942069950","-0.996075213287","-0.38327336043"
"Mar-1993","-0.55170030382","-0.998258806032","-0.38915544774"
"Mar-1993","-0.62854232265","-0.960782729233","-0.39858319925"
"Apr-1993","-0.72849934841","-0.937496088463","-0.41423429578"
"Apr-1993","-0.82146452733","-0.954586453754","-0.45035320273"
"Apr-1993","-0.83913180301","-1.005220911914","-0.48651438640"
"Apr-1993","-0.79501893513","-0.977872161949","-0.47449938399"
"Apr-1993","-0.82324065034","-0.886659323749","-0.45270370398"
"Apr-1993","-0.85930597711","-0.857452449634","-0.49148329649"
"Apr-1993","-0.78158849635","-0.851993467771","-0.50195371883"
"Apr-1993","-0.70541237763","-0.737167401117","-0.45566835918"
"Apr-1993","-0.68333474970","-0.538955223303","-0.36732286015"
"Apr-1993","-0.72698043197","-0.457342931534","-0.33994965434"
"Apr-1993","-0.69207847997","-0.537602057307","-0.37161365160"
"Apr-1993","-0.64336780985","-0.535260299881","-0.30909352298"
"Apr-1993","-0.62060229514","-0.448530970332","-0.24765470611"
"Apr-1993","-0.56978774616","-0.355852062417","-0.20624381035"
"Apr-1993","-0.52673378503","-0.205155501865","-0.12811722943"
"Apr-1993","-0.54177283922","-0.053071083535","-0.09922265346"
"Apr-1993","-0.47797246629","-0.113492540908","-0.17669842652"
"Apr-1993","-0.39407101349","-0.208334711438","-0.19725100176"
"Apr-1993","-0.36328002778","-0.194685733575","-0.17738115332"
"Apr-1993","-0.34901730774","-0.130839488605","-0.15094238992"
"Apr-1993","-0.31750781243","-0.057063063108","-0.14834723328"
"Apr-1993","-0.27008254940","-0.106713841398","-0.20708625861"
"Apr-1993","-0.24879435583","-0.254740005174","-0.28768843761"
"Apr-1993","-0.29386629342","-0.242283666102","-0.25587266692"
"Apr-1993","-0.33897010544","-0.100915340146","-0.22701630911"
"Apr-1993","-0.33288317517","-0.021436157741","-0.25219670585"
"Apr-1993","-0.26902960867","-0.043801849836","-0.31568801535"
"Apr-1993","-0.21026835690","-0.110498478514","-0.39053815024"
"Apr-1993","-0.20210283036","-0.117825407647","-0.40033459706"
"Apr-1993","-0.23175034196","-0.091709459360","-0.39441822333"
"May-1993","-0.26343493800","-0.051040930426","-0.37883523460"
"May-1993","-0.28220321636"," 0.041363924849","-0.34732085466"
"May-1993","-0.28967221999"," 0.145913328362","-0.34184145314"
"May-1993","-0.28699101352"," 0.201892496890","-0.36212916472"
"May-1993","-0.24110214779"," 0.214388190617","-0.38916686245"
"May-1993","-0.17095029522"," 0.222162506955","-0.39517561082"
"May-1993","-0.13545741476"," 0.229537370432","-0.37412607269"
"May-1993","-0.12248214609"," 0.230804739549","-0.32788941583"
"May-1993","-0.09297710982"," 0.261555024913","-0.24944229279"
"May-1993","-0.06059953711"," 0.304087335617","-0.16291363592"
"May-1993","-0.06294914943"," 0.336197563687","-0.06055911055"
"May-1993","-0.06397805918"," 0.382325323171"," 0.04651544184"
"May-1993","-0.06756827081"," 0.419789960386"," 0.15932297153"
"May-1993","-0.08755820741"," 0.429392061108"," 0.26740252619"
"May-1993","-0.09749643589"," 0.434923224258"," 0.37916958345"
"May-1993","-0.09613860211"," 0.481284997838"," 0.50755054734"
"May-1993","-0.08104088897"," 0.542625227878"," 0.59704876351"
"May-1993","-0.04820297281"," 0.581954641609"," 0.65129850818"
"May-1993","-0.02757846816"," 0.615775895701"," 0.68123457121"
"May-1993","-0.03195769696"," 0.609834088793"," 0.67499122931"
"May-1993","-0.01985859947"," 0.542413719919"," 0.64222148436"
"May-1993","-0.00757989544"," 0.448458738857"," 0.58216110004"
"May-1993"," 0.00191371820"," 0.386290568934"," 0.51189790505"
"May-1993","-0.01407618677"," 0.432584575414"," 0.48647188055"
"May-1993","-0.04757908519"," 0.513795549173"," 0.46177990679"
"May-1993","-0.04088937786"," 0.540245670087"," 0.43733647789"
"May-1993"," 0.01996019106"," 0.525379433458"," 0.41441340451"
"May-1993"," 0.07367347693"," 0.554466067599"," 0.40676169813"
"May-1993"," 0.11019860478"," 0.604500009777"," 0.39377221725"
"May-1993"," 0.13596699063"," 0.628904683356"," 0.37467692065"
"May-1993"," 0.15349383527"," 0.631595845465"," 0.36968919741"
"Jun-1993"," 0.16309942661"," 0.632796442227"," 0.36941786541"
"Jun-1993"," 0.17975143512"," 0.581847146824"," 0.35942153424"
"Jun-1993"," 0.15595913841"," 0.544699398516"," 0.36775228935"
"Jun-1993"," 0.10733887651"," 0.562807451571"," 0.37837727538"
"Jun-1993"," 0.09139870232"," 0.595967572321"," 0.39058239622"
"Jun-1993"," 0.10468962791"," 0.615240784297"," 0.38535699325"
"Jun-1993"," 0.13180274732"," 0.612932475218"," 0.37631810303"
"Jun-1993"," 0.14875126308"," 0.620033410399"," 0.37295139620"
"Jun-1993"," 0.16021766994"," 0.646574550611"," 0.37265195017"
"Jun-1993"," 0.17347388412"," 0.678096821372"," 0.37665982579"
